Des'n  AbsMag  G    Epoch M         Perihelion      Node       Incl.  e          n            a          U Reference #Obs  #Opp    Arc    rms  Perts
00365    9.19  0.15 K25BL 229.02277  215.63065  185.13094   12.79579  0.1553978  0.20994492   2.8037060  0 MPO950952  5323  56 1893-2025 0.67 M-v 3Ek 0000 Corduba
00366    8.66  0.15 K25BL 160.01188  336.80189  346.28514   10.57982  0.0597851  0.17650616   3.1474788  0 E2025-V46  6292  65 1893-2025 0.66 M-v 3Ek 0000 Vincentina
00367   10.61  0.15 K25BL 117.31407   55.49432   83.42181    2.94172  0.0951864  0.29803692   2.2196747  0 MPO950952  5090  52 1906-2025 0.66 M-v 3Ek 0000 Amicitia
00368    9.94  0.15 K25BL 171.18317   95.57937  226.10995    7.78464  0.2065799  0.18326693   3.0695873  0 E2025-V15  5512  53 1905-2025 0.65 M-v 3Ek 0000 Haidea
00369    8.63  0.15 K25BL 170.69017  269.27319   94.10398   12.72666  0.0987220  0.22877927   2.6476360  0 MPO925795  4482  58 1893-2025 0.78 M-v 3Ek 0000 Aeria
00370   10.68  0.15 K25BL  74.76016   68.84028  290.87691    7.86256  0.0906180  0.27800691   2.3250501  0 E2025-V46  4847  50 1893-2025 0.66 M-v 3Ek 0000 Modestia
00371    8.75  0.15 K25BL 168.88526  342.25482  283.36551    7.40221  0.0621424  0.21881744   2.7273953  0 E2025-V38  8652  63 1893-2025 0.55 M-v 3Ek 0000 Bohemia
00372    7.32  0.15 K25BL 153.58185  115.41637  327.20681   23.78068  0.2524870  0.17525796   3.1624054  0 MPO950952  3780  68 1893-2025 0.73 M-v 3Ek 0000 Palma
00373    9.14  0.15 K25BL  13.70331  349.27276    3.60823   15.37739  0.1371673  0.17880957   3.1203900  0 E2025-V50  5594  53 1904-2025 0.71 M-v 3Ek 0000 Melusina
00374    8.79  0.15 K25BL 294.10410   29.05135  218.90425    8.99108  0.0802405  0.21272325   2.7792402  0 MPO950952  6438  59 1903-2025 0.63 M-v 3Ek 0000 Burgundia
00375    7.48  0.15 K25BL   4.78043  341.42449  336.38214   15.94056  0.1023705  0.17820806   3.1274075  0 E2025-V46  4958  58 1893-2025 0.67 M-v 3Ek 0000 Ursula
00376    9.57  0.15 K25BL 151.51327  316.52688  301.94839    5.43066  0.1723583  0.28475922   2.2881484  0 E2025-V38  7317  53 1899-2025 0.58 M-v 3Ek 0000 Geometria
00377    9.11  0.15 K25BL 311.76642  196.95176  209.91383    6.67760  0.0752256  0.22334912   2.6903775  0 E2025-V50  8059  65 1893-2025 0.58 M-v 3Ek 0000 Campania
00378    9.81  0.15 K25BL 217.66680  156.67120  232.35557    7.01227  0.1295239  0.21301985   2.7766597  0 MPO937419  5311  51 1897-2025 0.66 M-v 3Ek 0000 Holmia
00379    9.11  0.15 K25BL   6.53197  180.97685  171.84648    1.67103  0.1790502  0.17697717   3.1418918  0 E2025-V50  9838  77 1894-2025 0.58 M-v 3Ek 0000 Huenna
00380    9.62  0.15 K25BL 154.85075  240.62437   95.00436    6.16395  0.1147638  0.22479196   2.6788529  0 E2025-V50  9884  65 1894-2025 0.53 M-v 3Ek 0000 Fiducia
00381    8.38  0.15 K25BL 203.92406  148.25819  124.71537   12.60998  0.0878924  0.16946218   3.2341056  0 E2025-V50  6016  64 1894-2025 0.68 M-v 3Ek 0000 Myrrha
00382    8.78  0.15 K25BL 252.84200  270.98803  313.08405    7.40044  0.1649619  0.17754456   3.1351944  0 E2025-V46  6057  63 1894-2025 0.64 M-v 3Ek 0000 Dodona
00383   10.05  0.15 K25BL 316.03818  324.91262   92.75972    2.65968  0.1686237  0.17735708   3.1374034  0 E2025-V50  9416  66 1894-2025 0.55 M-v 3Ek 0000 Janina
00384    9.38  0.15 K25BL 228.99893   35.19930   47.66479    5.58929  0.1454140  0.22804754   2.6532965  0 E2025-V38  4725  63 1899-2025 0.74 M-v 3Ek 0000 Burdigala
00385    7.81  0.15 K25BL 142.13283  189.10318  344.83444   13.58186  0.1269207  0.20510872   2.8476064  0 E2025-V57  8894  68 1894-2025 0.49 M-v 3Ek 0000 Ilmatar
00386    7.75  0.15 K25BL  24.30067  221.15380  166.61219   20.21922  0.1692815  0.19984727   2.8973697  0 MPO950952  9906  74 1894-2025 0.49 M-v 3Ek 0000 Siegena
00387    7.49  0.15 K25BL 262.20386  157.75274  127.99147   18.14877  0.2383511  0.21770671   2.7366642  0 MPO950952  5626  69 1894-2025 0.67 M-v 3Ek 0000 Aquitania
00388    8.69  0.15 K25BL 298.62152  328.85642  354.18073    6.44812  0.0649927  0.18921890   3.0048748  0 MPO950953  6096  61 1894-2025 0.66 M-v 3Ek 0000 Charybdis
00389    7.97  0.15 K25BL  61.62557  267.89949  282.02151    8.12349  0.0664155  0.23395872   2.6084142  0 MPO950953  7687  81 1894-2025 0.59 M-v 3Ek 0000 Industria
00390   10.20  0.15 K25BL 190.89446  192.20226  305.08711   12.14156  0.1319998  0.22829377   2.6513884  0 E2025-V46  6187  51 1894-2025 0.60 M-v 3Ek 0000 Alma
00391   10.87  0.15 K25BL  48.76206  147.11062  212.83350   23.20283  0.3052233  0.27878842   2.3207030  0 E2025-V50  7342  48 1894-2025 0.53 M-v 3Ek 0005 Ingeborg
00392    9.73  0.15 K25BL 286.54170  173.79269  209.64224   14.31583  0.1382069  0.20104122   2.8858870  0 E2025-V34  5319  47 1894-2025 0.67 M-v 3Ek 0000 Wilhelmina
00393    8.38  0.15 K25BL 175.53241   91.49271  212.02309   14.82555  0.3329062  0.21255678   2.7806911  0 E2025-V50  5190  58 1903-2025 0.70 M-v 3Ek 0000 Lampetia
00394    9.72  0.15 K25BL 240.89946  270.89873   66.85763    6.22298  0.2280410  0.21480084   2.7612902  0 MPO937420  6456  57 1894-2025 0.58 M-v 3Ek 0000 Arduina
00395   10.53  0.15 K25BL 211.92986   13.36849  259.20303    3.35366  0.0833642  0.21169956   2.7881924  0 E2025-V50  8585  53 1894-2025 0.55 M-v 3Ek 0000 Delia
00396   10.10  0.15 K25BL 100.87889   21.15788  249.86055    2.54947  0.1591909  0.21718663   2.7410312  0 E2025-V57  5374  56 1925-2025 0.67 M-v 3Ek 0000 Aeolia
00397    9.35  0.15 K25BL 266.13915  139.93528  227.88372   12.86808  0.2473263  0.23040873   2.6351384  0 MPO950953  6098  53 1898-2025 0.61 M-v 3Ek 0000 Vienna
00398   10.72  0.15 K25BL 331.65365  160.72283  279.78662    9.55730  0.2245097  0.21773568   2.7364214  0 E2025-V34 10302  50 1894-2025 0.44 M-v 3Ek 0000 Admete
00399    8.91  0.15 K25BL 165.61868  192.32563  346.17161   13.11543  0.0771388  0.18496649   3.0507551  0 E2025-V50  5830  57 1895-2025 0.71 M-v 3Ek 0000 Persephone
00400   10.74  0.15 K25BL 181.98280  236.73346  327.00862   10.52795  0.1158996  0.17836274   3.1255993  0 E2025-V57  8046  46 1895-2025 0.51 M-v 3Ek 0000 Ducrosa
00401    9.44  0.15 K25BL 352.97255  301.82657   36.02350    5.96161  0.0305273  0.16100635   3.3463706  0 E2025-V57 11715  60 1895-2025 0.48 M-v 3Ek 0000 Ottilia
00402    9.10  0.15 K25BL   3.09246   16.60432  129.27564   11.83877  0.1114063  0.24077284   2.5589652  0 E2025-V57 10684  67 1895-2025 0.49 M-v 3Ek 0000 Chloe
00403    9.03  0.15 K25BL 344.10892  253.22185  244.32160    9.15330  0.0978506  0.20907039   2.8115190  0 E2025-V50  8086  72 1895-2025 0.59 M-v 3Ek 0000 Cyane
00404    9.10  0.15 K25BL 123.86510  120.51372   92.46743   14.09820  0.2016098  0.23619866   2.5918971  0 E2025-V57  5069  49 1899-2025 0.71 M-v 3Ek 0000 Arsinoe
00405    8.80  0.15 K25BL 214.19454  308.48881  255.19109   11.93834  0.2434100  0.23724925   2.5842399  0 E2025-V34  7849  59 1899-2025 0.55 M-v 3Ek 0000 Thia
00406   10.43  0.15 K25BL  41.55237   37.98518  315.43524    4.19187  0.1777281  0.19782543   2.9170776  0 E2025-V34  7640  57 1903-2025 0.58 M-v 3Ek 0000 Erna
00407    9.15  0.15 K25BL 224.28186   80.95940  294.44676    7.52104  0.0702949  0.23178075   2.6247290  0 MPO950953  8621  61 1899-2025 0.56 M-v 3Ek 0000 Arachne
00408    9.37  0.15 K25BL  23.69450  108.96987  297.08610    9.08990  0.1468631  0.17507607   3.1645953  0 E2025-V38  7122  66 1906-2025 0.56 M-v 3Ek 0000 Fama
00409    7.66  0.15 K25BL 348.92717  355.72820  242.05252   11.28516  0.0733205  0.23850699   2.5751467  0 E2025-UR3  5235  81 1895-2025 0.66 M-v 3Ek 0000 Aspasia
00410    8.44  0.15 K25BL 151.28227  172.87051   96.91470   10.96343  0.2400067  0.21899596   2.7259129  0 E2025-V38  7688  67 1906-2025 0.58 M-v 3Ek 0000 Chloris
00411    9.56  0.15 K25BL 117.05804  181.39242  107.35758   15.35166  0.1140162  0.19609644   2.9341991  0 E2025-V38 10592  50 1896-2025 0.48 M-v 3Ek 0000 Xanthe
00412    9.14  0.15 K25BL   5.76116   96.74286  106.23037   13.78017  0.0411621  0.21466509   2.7624543  0 MPO925796  6403  53 1899-2025 0.63 M-v 3Ek 0000 Elisabetha
00413   10.05  0.15 K25BL 169.73144  252.83345  103.66929   18.73556  0.3423117  0.23742665   2.5829524  0 MPO950953  7048  41 1917-2025 0.55 M-v 3Ek 0000 Edburga
00414    9.63  0.15 K25BL 330.86330  319.06497  110.54290    9.56070  0.0743225  0.15041451   3.5016782  0 E2025-V50  6674  53 1907-2025 0.58 M-v 3Ek 0000 Liriope
00415    9.45  0.15 K25BL 350.54382  299.25549  126.30284    8.22130  0.3007427  0.21142817   2.7905779  0 E2025-V34 15688  53 1899-2025 0.40 M-v 3Ek 0000 Palatia
00416    7.72  0.15 K25BL 263.59322  200.15509   57.91481   12.83213  0.2197317  0.21128284   2.7918574  0 E2025-V38  5007  61 1896-2025 0.70 M-v 3Ek 0000 Vaticana
00417    9.67  0.15 K25BL 260.97417  347.99323  199.46510    6.64535  0.1349522  0.21034142   2.8001815  0 E2025-V38 10065  61 1896-2025 0.52 M-v 3Ek 0000 Suevia
00418    9.75  0.15 K25BL 315.90311  126.11754  248.71313    6.81544  0.1182602  0.23598392   2.5934693  0 E2025-V46  5331  48 1905-2025 0.68 M-v 3Ek 0000 Alemannia
00419    8.55  0.15 K25BL  18.87263   44.28142  229.03111    3.93131  0.2522810  0.23567866   2.5957082  0 E2025-V46  4946  70 1899-2025 0.75 M-v 3Ek 0000 Aurelia
00420    8.32  0.15 K25BL  44.37603  221.81040  242.31888    6.71298  0.0208551  0.15591500   3.4188296  0 E2025-V23  5397  69 1900-2025 0.66 M-v 3Ek 0000 Bertholda
00421   11.57  0.15 K25BL 307.59001  209.11697  187.33090    7.78646  0.2825169  0.24319675   2.5419337  0 E2025-V34  5029  43 1904-2025 0.65 M-v 3Ek 0000 Zahringia
00422   10.64  0.15 K25BL 317.04721  335.26873    9.02187    4.99349  0.2142642  0.29628576   2.2284122  0 MPO950953  5006  53 1906-2025 0.66 M-v 3Ek 0000 Berolina
00423    7.38  0.15 K25BL 142.07248  199.08736   69.34900   11.24258  0.0338729  0.18351831   3.0667835  0 E2025-V34  8968  76 1899-2025 0.58 M-v 3Ek 0000 Diotima
00424    9.73  0.15 K25BL 353.16810  334.10191   99.12844    8.22338  0.1099203  0.21343190   2.7730849  0 E2025-V38 16494  51 1898-2025 0.39 M-v 3Ek 0000 Gratia
00425    9.76  0.15 K25BL  22.86671  127.08671   60.92029    4.05128  0.0572443  0.20098540   2.8864212  0 MPO950953  6979  51 1900-2025 0.62 M-v 3Ek 0000 Cornelia
00426    8.55  0.15 K25BL 211.36881  221.38020  311.30812   19.50207  0.1065755  0.20094683   2.8867905  0 E2025-V46  5706  60 1897-2025 0.67 M-v 3Ek 0000 Hippo
00427   10.17  0.15 K25BL  25.48815   11.08742  297.34046    5.12597  0.1185178  0.19231383   2.9725491  0 E2025-V50  7540  57 1905-2025 0.59 M-v 3Ek 0000 Galene
00428   11.99  0.15 K25BL 203.09185   15.74897   17.52161    6.18905  0.1782123  0.28112605   2.3078203  0 MPO937420  6135  43 1897-2025 0.60 M-v 3Ek 0000 Monachia
00429    9.99  0.15 K25BL 164.47069  168.58772  219.90530    9.54366  0.1242701  0.23426112   2.6061690  0 MPO950953  8094  52 1901-2025 0.60 M-v 3Ek 0000 Lotis
00430   11.09  0.15 K25BL 249.86780  179.52870  249.18756   14.54433  0.2503288  0.20475431   2.8508915  0 E2025-V34  4737  35 1930-2025 0.64 M-v 3Ek 0000 Hybris
00431    9.09  0.15 K25BL 110.53536  218.37783  117.13293    1.82999  0.1717359  0.17664054   3.1458823  0 E2025-V46  8892  69 1902-2025 0.56 M-v 3Ek 0000 Nephele
00432    9.09  0.15 K25BL 203.26045  174.06454   88.72507   12.11605  0.1446507  0.26995891   2.3710330  0 E2025-V46 11533  56 1900-2025 0.43 M-v 3Ek 0007 Pythia
00433   10.38  0.15 K25BL 310.55432  178.92978  304.27008   10.82847  0.2228360  0.55977529   1.4581210  0 E2025-V57 16046  59 1893-2025 0.53 M-v 3Ek 1804 Eros
00434   11.20  0.15 K25BL  17.12964  123.90719  175.27216   22.50584  0.0739382  0.36354486   1.9443034  0 E2025-V34 10464  47 1898-2025 0.47 M-v 3Ek 0006 Hungaria
00435   10.47  0.15 K25BL  59.56665  333.60040   23.12412    1.81562  0.1545941  0.25698207   2.4501960  0 E2025-V38  8333  65 1898-2025 0.58 M-v 3Ek 0000 Ella
00436   10.03  0.15 K25BL  46.52104   42.08461  351.25153   18.50470  0.0709619  0.17206587   3.2013972  0 E2025-V46  5377  45 1898-2025 0.60 M-v 3Ek 0000 Patricia
00437   10.47  0.15 K25BL 184.40614   62.07703  263.15875    7.34575  0.2499541  0.26755238   2.3852295  0 E2025-V23  7803  45 1898-2025 0.56 M-v 3Ek 0000 Rhodia
00438   10.18  0.15 K25BL 185.51014  210.36555   49.07660    7.36389  0.0667558  0.24128575   2.5553375  0 E2025-V46  8911  57 1898-2025 0.54 M-v 3Ek 0000 Zeuxo
00439    9.83  0.15 K25BL 276.01857  245.16847  201.41408   19.13174  0.0672861  0.17784296   3.1316864  0 E2025-V50  5652  50 1898-2025 0.66 M-v 3Ek 0000 Ohio
00440   11.54  0.15 K25BL 164.37523  179.23992  291.93317    1.59732  0.1071371  0.29987889   2.2105760  0 MPO950953  5222  46 1898-2025 0.61 M-v 3Ek 0000 Theodora
00441    8.65  0.15 K25BL 339.82293  202.81159  253.50103    8.15943  0.0825112  0.20969885   2.8058989  0 E2025-V38 10848  65 1898-2025 0.49 M-v 3Ek 0000 Bathilde
00442    9.96  0.15 K25BL  37.74695   86.22784  134.77836    6.06826  0.0707387  0.27436828   2.3455613  0 MPO950953  5516  59 1892-2025 0.70 M-v 3Ek 0000 Eichsfeldia
00443   10.10  0.15 K25BL 144.14959  350.45393  175.38100    4.23493  0.0399227  0.29884894   2.2156521  0 E2025-V38  5272  58 1899-2025 0.70 M-v 3Ek 0000 Photographica
00444    8.07  0.15 K25BL  18.80644  154.79715  195.59060   10.27337  0.1733806  0.21369479   2.7708101  0 E2025-V34  6916  73 1899-2025 0.58 M-v 3Ek 0000 Gyptis
00445    9.29  0.15 K25BL  55.48514   82.15905  291.96082   21.31802  0.1985155  0.17231963   3.1982534  0 E2025-V46  7797  53 1899-2025 0.53 M-v 3Ek 0000 Edna
00446    8.86  0.15 K25BL  83.68744  279.34081   42.01312   10.61500  0.1245964  0.21177651   2.7875170  0 E2025-V38 11713  56 1899-2025 0.45 M-v 3Ek 0000 Aeternitas
00447    9.06  0.15 K25BL 154.35327  316.16762   71.73828    4.79792  0.0457930  0.19118151   2.9842747  0 E2025-UJ7  6502  70 1894-2025 0.66 M-v 3Ek 0000 Valentine
00448   10.20  0.15 K25BL 273.39072  293.17504   37.19055   12.72947  0.1868286  0.17762346   3.1342658  0 MPO950954  5018  48 1899-2025 0.68 M-v 3Ek 0000 Natalie
00449    9.90  0.15 K25BL 232.73777   48.78910   85.76353    3.07920  0.1737379  0.24201080   2.5502312  0 E2025-V50  7690  58 1899-2025 0.61 M-v 3Ek 0000 Hamburga
00450   10.43  0.15 K25BL  41.21562  359.85542   14.33292   10.13187  0.0978151  0.18811652   3.0166025  0 E2025-V38 11885  45 1899-2025 0.43 M-v 3Ek 0000 Brigitta
00451    6.78  0.15 K25BL 184.50431  337.19308   88.99603   15.20639  0.0696360  0.18375417   3.0641587  0 MPO950954  4171  85 1899-2025 0.76 M-v 3Ek 0000 Patientia
00452   11.86  0.15 K25BL   2.45017   54.17962   92.42608    3.22595  0.0109372  0.20515913   2.8471400  0 E2025-V34  4813  37 1899-2025 0.69 M-v 3Ek 0000 Hamiltonia
00453   10.57  0.15 K25BL 277.33252  220.64717   11.59017    5.54813  0.1082713  0.30545776   2.1835775  0 E2025-V57  7186  45 1900-2025 0.58 M-v 3Ek 0000 Tea
00454    9.40  0.15 K25BL 165.23753  176.94114   32.15627    6.29283  0.1118195  0.23153371   2.6265957  0 E2025-V50  8190  62 1900-2025 0.58 M-v 3Ek 0000 Mathesis
00455    8.92  0.15 K25BL 274.27579  273.37152   76.06970   12.01749  0.2943697  0.22768752   2.6560928  0 MPO950954  5898  62 1900-2025 0.62 M-v 3Ek 0000 Bruchsalia
00456    9.10  0.15 K25BL   0.49852    7.78241  229.00136   14.49345  0.1834496  0.21219710   2.7838324  0 E2025-UJ7  5551  54 1900-2025 0.68 M-v 3Ek 0000 Abnoba
00457   11.11  0.15 K25BL 356.22637  131.19724  249.39162   12.97507  0.1709029  0.18103773   3.0947339  0 E2025-V50  5047  36 1900-2025 0.65 M-v 3Ek 0000 Alleghenia
00458    9.76  0.15 K25BL  28.93146  277.35526  134.09263   12.65959  0.2437795  0.19035517   2.9929050  0 E2025-V50  8570  47 1900-2025 0.51 M-v 3Ek 0000 Hercynia
00459   10.37  0.15 K25BL 160.37781   19.26666   29.46010   10.29837  0.2111666  0.23246989   2.6195393  0 MPO937421  5307  44 1900-2025 0.63 M-v 3Ek 0000 Signe
00460   10.75  0.15 K25BL 346.22431  161.95009  205.05581    4.63674  0.1036569  0.21998403   2.7177445  0 E2025-V50  5521  57 1900-2025 0.64 M-v 3Ek 0000 Scania
00461   10.49  0.15 K25BL 208.95725  308.86835  156.50146    1.47216  0.1457937  0.17901891   3.1179569  0 E2025-V38  5660  54 1900-2025 0.68 M-v 3Ek 0000 Saskia
00462    9.32  0.15 K25BL 271.15504  249.24357  105.20152    3.19070  0.0868546  0.20232289   2.8736863  0 MPO950954  5627  62 1900-2025 0.70 M-v 3Ek 0000 Eriphyla
00463   11.75  0.15 K25BL 257.13902  329.47972   36.49270   13.53931  0.2195499  0.26533897   2.3984759  0 MPO937421  5437  34 1926-2025 0.59 M-v 3Ek 0007 Lola
00464    9.71  0.15 K25BL 313.80757  257.99335  102.31835   10.16244  0.2038509  0.20998278   2.8033689  0 E2025-V38  5358  46 1901-2025 0.67 M-v 3Ek 0000 Megaira
00465    9.85  0.15 K25BL 261.91676  285.39683  299.97163    4.66466  0.1975435  0.17957519   3.1115144  0 E2025-V46  6587  54 1901-2025 0.61 M-v 3Ek 0000 Alekto
00466    8.41  0.15 K25BL  18.25239  255.78047  290.22390   19.01517  0.0970667  0.16061709   3.3517752  0 E2025-UJ7  4862  51 1901-2025 0.73 M-v 3Ek 0000 Tisiphone
00467   10.92  0.15 K25BL 304.89848   94.66681  322.07835    6.44892  0.1067187  0.19506751   2.9445081  0 E2025-V50 10035  42 1901-2025 0.45 M-v 3Ek 0000 Laura
00468    9.80  0.15 K25BL 273.58556  332.21720   21.55122    0.43562  0.1948738  0.17744746   3.1363379  0 MPO950954  8005  61 1901-2025 0.62 M-v 3Ek 0000 Lina
00469    8.66  0.15 K25BL  16.95787  215.70013  332.66710   11.45423  0.1615044  0.17393150   3.1784634  0 E2025-UJ7  5346  56 1901-2025 0.69 M-v 3Ek 0000 Argentina
00470   10.05  0.15 K25BL 137.58877   47.36978  173.18856    7.23394  0.0960539  0.26443102   2.4039630  0 E2025-V50  6792  54 1901-2025 0.63 M-v 3Ek 0000 Kilia
00471    6.34  0.15 K25BL   6.65836  315.90308   83.77125   15.01904  0.2290648  0.20075784   2.8886020  0 E2025-V23  8012  75 1901-2025 0.53 M-v 3Ek 0000 Papagena
00472    8.86  0.15 K25BL 119.86696  295.80487  126.99811   15.81633  0.0954580  0.24306031   2.5428848  0 MPO950954  5209  54 1901-2025 0.72 M-v 3Ek 0000 Roma
00473   11.71  0.15 K25BL 279.52999  153.69566  332.05836   12.93857  0.1085756  0.22710336   2.6606455  0 E2025-V57  5095  32 1901-2025 0.62 M-v 3Ek 0000 Nolli
00474   10.93  0.15 K25BL   9.13237  155.85532  161.78578    8.79601  0.2102223  0.25652220   2.4531235  0 E2025-V38  6043  50 1901-2025 0.67 M-v 3Ek 0000 Prudentia
00475   11.54  0.15 K25BL 255.72185  305.85101   34.40549   18.95097  0.3790445  0.23599406   2.5933950  0 MPO937421  6288  38 1918-2025 0.55 M-v 3Ek 0005 Ocllo
00476    8.67  0.15 K25BL 333.97508    0.47782  286.17764   10.92545  0.0749517  0.22849950   2.6497966  0 MPO950954  7852  67 1901-2025 0.54 M-v 3Ek 0000 Hedwig
00477   10.26  0.15 K25BL  36.73366  322.48709   10.63491    5.28824  0.1872383  0.26254353   2.4154710  0 E2025-V50  5177  51 1901-2025 0.68 M-v 3Ek 0000 Italia
00478    7.93  0.15 K25BL 151.52631  243.93893  233.44170   13.17481  0.0807086  0.18792234   3.0186802  0 MPO950954  4550  65 1901-2025 0.73 M-v 3Ek 0000 Tergeste
00479    9.78  0.15 K25BL 228.65396  269.44674  135.97858    8.67744  0.2176090  0.21945682   2.7220953  0 MPO950954  6935  57 1901-2025 0.57 M-v 3Ek 0000 Caprera
00480    8.22  0.15 K25BL 146.90825  212.31961  237.11238   21.32508  0.0443411  0.22924743   2.6440301  0 MPO950954  5245  58 1901-2025 0.70 M-v 3Ek 0000 Hansa
00481    8.79  0.15 K25BL 160.83652  348.90848   66.69363    9.84886  0.1572147  0.21729348   2.7401326  0 MPO937421  7198  61 1902-2025 0.59 M-v 3Ek 0000 Emita
00482    8.91  0.15 K25BL 208.94934   89.98637  179.05485   14.45403  0.0950485  0.18920212   3.0050524  0 E2025-V50  5877  53 1904-2025 0.63 M-v 3Ek 0000 Petrina
00483    8.41  0.15 K25BL  14.82471  163.76720  173.88262   18.75531  0.0501354  0.15554721   3.4242167  0 E2025-V50  8617  59 1902-2025 0.56 M-v 3Ek 0000 Seppina
00484    9.69  0.15 K25BL  35.97041  189.34217  127.22799   12.51379  0.0567690  0.22624318   2.6673851  0 E2025-V57  5164  54 1902-2025 0.68 M-v 3Ek 0000 Pittsburghia
00485    8.24  0.15 K25BL 133.53949  272.02412  193.37616   13.86530  0.1893630  0.21596167   2.7513864  0 MPO950954  4549  65 1904-2025 0.76 M-v 3Ek 0000 Genua
00486   11.15  0.15 K25BL  99.90287  125.18461   94.06478   11.09535  0.1636661  0.27329170   2.3517172  0 E2025-V38  5945  49 1902-2025 0.58 M-v 3Ek 0000 Cremona
00487    8.43  0.15 K25BL   9.83146  281.88871  114.75177   10.25349  0.0862307  0.22597954   2.6694593  0 E2025-V34 11682  66 1903-2025 0.44 M-v 3Ek 0000 Venetia
00488    7.88  0.15 K25BL  65.80700   77.28084   82.98171   11.47607  0.1584435  0.17484742   3.1673537  0 MPO950954  4386  68 1901-2025 0.76 M-v 3Ek 0000 Kreusa
00489    8.60  0.15 K25BL 165.21226    8.20621  166.67225   12.99412  0.0488677  0.17616779   3.1515077  0 E2025-V50  8602  55 1902-2025 0.58 M-v 3Ek 0000 Comacina
00490    8.66  0.15 K25BL 264.84840  193.65657  178.02365    9.29009  0.0885009  0.17418682   3.1753567  0 MPO950954  8826  67 1902-2025 0.56 M-v 3Ek 0000 Veritas
00491    9.01  0.15 K25BL 166.29725  230.33106  175.31785   18.86584  0.0830758  0.17282370   3.1920316  0 MPO937421  5222  61 1902-2025 0.70 M-v 3Ek 0000 Carina
00492    9.99  0.15 K25BL 157.86233  296.38066   46.03814    1.61278  0.1830193  0.17982986   3.1085762  0 E2025-V23  5493  61 1902-2025 0.66 M-v 3Ek 0000 Gismonda
00493   10.92  0.15 K25BL  83.09619   46.52051  357.22090   15.17758  0.1780059  0.17929356   3.1147720  0 MPO914120  5493  34 1902-2025 0.62 M-v 3Ek 0000 Griseldis
00494    9.28  0.15 K25BL  76.45432  214.62678   38.05991    7.07769  0.0642350  0.19105098   2.9856338  0 E2025-V57 10633  70 1902-2025 0.53 M-v 3Ek 0000 Virtus
00495   11.21  0.15 K25BL 139.09964  207.55012  186.35997    2.27910  0.1298726  0.25138981   2.4863997  0 MPO950954  7814  46 1902-2025 0.52 M-v 3Ek 0000 Eulalia
00496   11.75  0.15 K25BL 214.78651  258.77826  207.55031    3.79345  0.0786637  0.30223186   2.1990877  0 E2025-V38  5539  45 1902-2025 0.65 M-v 3Ek 0000 Gryphia
00497    9.82  0.15 K25BL 218.78900    3.37014    6.30541    4.81939  0.3006033  0.20477835   2.8506683  0 E2025-UL6  5132  57 1902-2025 0.63 M-v 3Ek 0000 Iva
00498    8.86  0.15 K25BL 234.41912  241.60745   97.15019    9.50264  0.2239696  0.22849994   2.6497932  0 MPO925797  6728  64 1902-2025 0.66 M-v 3Ek 0000 Tokio
00499    9.59  0.15 K25BL 206.34174  175.20104  256.16863    2.09260  0.2172591  0.12249918   4.0152624  0 MPO950954  7946  58 1902-2025 0.56 M-v 3Ek 0008 Venusia
00500    9.46  0.15 K25BL 115.72428   75.16886  289.77671    9.78664  0.1453841  0.23330961   2.6132500  0 E2025-V50 10632  57 1903-2025 0.46 M-v 3Ek 0000 Selinur
00501    9.48  0.15 K25BL  74.72393  357.02261  357.18178   20.83486  0.1418708  0.17518259   3.1633124  0 E2025-V46  8281  56 1903-2025 0.52 M-v 3Ek 0000 Urhixidur
00502   10.73  0.15 K25BL 102.80009   19.15812  132.86908   25.01969  0.1784136  0.26785790   2.3834154  0 MPO950954  5137  42 1903-2025 0.58 M-v 3Ek 0007 Sigune
00503    9.29  0.15 K25BL 124.33136   41.51218   68.80055    5.01131  0.1731704  0.21905008   2.7254640  0 MPO950954  7048  63 1903-2025 0.61 M-v 3Ek 0000 Evelyn
00504   10.13  0.15 K25BL 128.36474  248.46033  104.42627   12.90642  0.2170543  0.21949454   2.7217834  0 E2025-V50  8266  54 1906-2025 0.54 M-v 3Ek 0000 Cora
00505    8.74  0.15 K25BL 260.98528  337.18013   90.75850    9.82232  0.2425640  0.22374351   2.6872150  0 E2025-V46  4708  60 1904-2025 0.73 M-v 3Ek 0000 Cava
00506    8.98  0.15 K25BL  91.34350  145.10166  312.76429   16.98555  0.1446976  0.18576198   3.0420394  0 E2025-UJ7  7861  53 1906-2025 0.53 M-v 3Ek 0000 Marion
00507    9.22  0.15 K25BL  67.67471  100.68764  293.35415    9.50842  0.1041410  0.17574859   3.1565171  0 E2025-V46  5259  62 1906-2025 0.66 M-v 3Ek 0000 Laodica
00508    8.38  0.15 K25BL 210.79446  245.01847   44.04321   13.29836  0.0092157  0.17508423   3.1644971  0 E2025-UU7  5949  60 1908-2025 0.67 M-v 3Ek 0000 Princetonia
00509    8.40  0.15 K25BL 157.32687  155.51245  217.46362   15.41309  0.0980518  0.18405461   3.0608232  0 MPO925797  6238  68 1903-2025 0.64 M-v 3Ek 0000 Iolanda
00510    9.74  0.15 K25BL 345.02083   90.65016  202.66666    9.54211  0.1916888  0.23376520   2.6098536  0 E2025-UJ7  6761  56 1903-2025 0.63 M-v 3Ek 0000 Mabella
